,"FTR Truck Loadings (000s, SA)_freight_m_trucking","FTR Active Truck Utilization (%, SA)_freight_m_trucking","Reefer Trailer Loadings (000s, SA)_freight_m_trucking","Tank Trailer Loadings (000s, SA)_freight_m_trucking","Chemicals & Allied Products (000s, SA)_freight_m_trucking",Spot TL Rates (w/o FSC)_rates_m_trucking,Total LTL (w/o FSC)_rates_m_trucking,Total LTL (w/ FSC)_rates_m_trucking,Contract TL Tank Rates (w/o FSC)_rates_m_trucking,"OEM Net Orders (U.S. / CAN, units)_indicators_m_trucking","New Truck Lead Time (N.A. Backlog/Build Ratio, months)_indicators_m_trucking",B50001_indicators_m_trucking,GMFN_indicators_m_trucking,G325_indicators_m_trucking,G332_indicators_m_trucking,ISM_indicators_m_trucking,PORTEU_indicators_m_trucking,MANEMP_indicators_m_trucking,USTRADE_indicators_m_trucking,LEI_indicators_m_trucking,SPREAD_indicators_m_trucking,D/GAL_indicators_m_trucking,D/STOCK_indicators_m_trucking,Change in Payroll Employment (000's)_driver_indicators_m_trucking,Change in Truck Emp. (000's)_driver_indicators_m_trucking,LABORINDEX_driver_indicators_m_trucking,"Total Class 8, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Total Class 8, North America_Factory Shipments (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Factory Shipments (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Class 8, North America_Retail Sales (Ward's)_indicators_m_trucking_trailer","Total Class 8, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Class 8, North America_Inventories (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_M/M % Change_indicators_m_trucking_trailer","Total Trailers, U.S._Production_Y/Y % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Factory Shipments (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Retail Sales (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Retail Sales (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Inventories (Ward's)_M/M % Change_indicators_m_trucking_trailer","Total Classes 4-7, North America_Inventories (Ward's)_Y/Y % Change_indicators_m_trucking_trailer","Class 4, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer","Class 4, North America_Retail Sales (Ward's)_indicators_m_trucking_trailer","Class 4, North America_Inventories (Ward's)_indicators_m_trucking_trailer","Class 6-7 Bus, North America_Factory Shipments (Ward's)_indicators_m_trucking_trailer",FTR Truck Loadings_M/M % Change_freight_m_trucking_trailer,FTR Truck Loadings_Y/Y % Change_freight_m_trucking_trailer,FTR Rail Intermodal Loadings_M/M % Change_freight_m_trucking_trailer,FTR Rail Intermodal Loadings_Y/Y % Change_freight_m_trucking_trailer,"FTR Rail Carloadings (carload + intermodal) (000s, SA)_freight_m_trucking_trailer",FTR Rail Carloadings_M/M % Change_freight_m_trucking_trailer,FTR Rail Carloadings_Y/Y % Change_freight_m_trucking_trailer,"FTR Class 8 Truck Utilization (%, SA)_freight_m_trucking_trailer",BUILD FOR_Total_Trailer,BUILD FOR_Flatbed,BUILD FOR_Liquid_Tank,BUILD FOR_Dry_Tank,BUILD FOR_Dump,BUILD FOR_Lowbed,BUILD FOR_All_Other,Change in Distillate Fuel Inventories_x,Intermodal Revenue Movements (IANA-ETSO)_Total_x,FTR Intermodal Competitive Index_Intermodal Competitive Index (0=Neutral)_x,U.S. Origin Intermodal Volumes_International_x,Canada Origin Intermodal Volumes_Domestic_x,"N.A. Port Activity, Total TEUs_Exports_x","West Coast Port Activity, Total TEUs_Exports_x","Gulf Coast Port Activity, Total TEUs_Exports_x","Western Canadian Port Activity, Total TEUs_Exports_x",Year_Month,Sum of Sales
35,0.2363383897341258,0.7818033470938612,0.48242616100016367,0.3603925793459224,0.6840852157591972,0.22537970200373247,0.2117871763904109,0.2856125502595561,0.0702861579728431,0.3890708277146343,0.08170417189205079,0.38273829299666895,0.4281400079692972,0.35569282832448357,0.3640327811999877,0.8652482269503547,0.4388952416478954,0.0625,0.4506079027355625,0.7924528301886792,0.842931937172775,0.46025878003696863,0.7987559662134895,0.8158244680851064,0.8703703703703703,0.7394809404843752,0.38145100972326107,0.28936806028082224,0.6438535211920867,0.17992213570634036,0.5508917990278029,0.6098101195540719,0.3459211755813481,0.5190481390524017,0.661350042502115,0.27579084683117727,0.4487236509438206,0.6145629515182123,0.49822862775753185,0.7395624733941507,0.7928450866383445,0.2843929253848693,0.04313156940920623,0.06719367588932806,0.20414038096404727,0.24691358024691362,0.6697482086945467,0.7322671205806487,0.3930727861186645,0.9464537167826386,0.5276507418998662,0.48767933548998205,0.674094807288365,0.40033206357424866,0.20610209270486995,0.1320817968488099,0.5621019108280255,0.23230088495575218,0.13285883748517202,0.3898305084745763,0.5384068784196689,0.4510016557092923,0.3159169668978141,0.8693017262686475,0.6273172686950512,0.4738815836919157,0.645904203614122,0.7666161657925039,0.35777470376585296,0.5908925429282204,2010-12,247493.47999999984
36,0.2258064629229466,0.7312237160136315,0.45438108057469595,0.33179309379566435,0.661527790394616,0.1969924292264149,0.24876588972841907,0.36298933589756155,0.04658493055445323,0.4067724052312764,0.07381925698217498,0.3774779149309553,0.4129616425141034,0.34565103712741907,0.36261430922689053,0.9290780141843968,0.4322110125755422,0.073943661971831,0.474544072948329,0.7075471698113207,0.848167539267016,0.5138632162661736,0.7674881371498548,0.8137515644555695,0.8518518518518519,0.7087448676293722,0.4801795063575169,0.357747478533703,0.6106830247302222,0.17650564118862228,0.471038688365408,0.8234386670578488,0.3952952229061173,0.492850817815926,0.65242048049283,0.3123165561474074,0.397894236152638,0.5139814371101422,0.4881502937023794,0.5580046130855117,0.7098429192154049,0.32436630075524303,0.04675607104023197,0.04893657067570112,0.19636185459668035,0.6292181069958847,0.7548560427488573,0.8981176195831375,0.41442801015559555,0.8863159769094858,0.5670767465511928,0.5363928702867307,0.754934636329976,0.46330578307253933,0.40265988656366125,0.12370097217566209,0.4187898089171975,0.2654867256637168,0.24792408066429422,0.43341404358353514,0.43009734953456974,0.3358523998102228,0.2633647752203043,0.8253008128537207,0.6339625228760237,0.48556455684030875,0.5744660061058009,0.6330469388191855,0.31684067824539786,0.27257144590740845,2011-01,308410.53999999986
37,0.22483355316508646,0.708977463404473,0.46212057122787975,0.32851839864859844,0.6778257129439575,0.3428232542325005,0.20506377396531805,0.3410079331233744,0.007353127031045847,0.33294805111410775,0.09582993367967294,0.35954577593771075,0.3930803430992178,0.3316171875332139,0.3618837535213073,0.9503546099290778,0.3073896669714741,0.08846830985915499,0.4825227963525842,0.7735849056603773,0.8534031413612568,0.5863216266173752,0.6508495331394459,0.8213000625782227,0.9537037037037037,0.6796546865959936,0.44787548527264315,0.26831486040603986,0.7448490077110451,0.19279358016844111,0.5151243200754935,0.32844256502155134,0.34723737735425714,0.46160390457210276,0.6631258528586529,0.2266550712033917,0.28285042416901285,0.5337019331056565,0.2768590546971136,0.5848310222895321,0.4544389084722854,0.28091329818791144,0.058354476259514315,0.042160737812911714,0.1780486311018558,0.24855967078189295,0.6426282437391297,0.8376652064536736,0.4443782305136892,0.8476409916022527,0.5792051557210887,0.4960190190540669,0.6807874469814927,0.46448046238168494,0.500058673968316,0.1320817968488099,0.4347133757961784,0.2986725663716814,0.3131672597864769,0.4479418886198547,0.45569530306260214,0.1873468953030142,0.22475956842487865,0.7799053237954394,0.5293525096382554,0.5478497079256714,0.5302730359909975,0.5551022900390759,0.17522644101915885,0.34659608033493106,2011-02,225070.63
38,0.253260055250935,0.7591187201760379,0.44648316465591,0.37422272415640423,0.724281178115445,0.45081010257333354,0.17144676183985608,0.32637738336432554,0.022336937393193423,0.41726064342130614,0.058031846952137145,0.3999633690272346,0.42797223329069034,0.3853207888885586,0.382794133950374,0.9255319148936172,0.34044921621140645,0.09771126760563398,0.4943009118541042,0.7641509433962264,0.8638743455497384,0.7049907578558225,0.5773624813881972,0.8221996245306633,0.9074074074074074,0.6741885002510042,0.43085087438116615,0.27676527302130804,0.5803687357812457,0.2878197997775305,0.6847893787773898,0.37077155121607697,0.3670597029096479,0.5127803231704544,0.6479817007563271,0.2185563648222633,0.3528112135791009,0.5182745583944385,0.7357334599835603,0.5652028132872657,0.38411858768199414,0.2885752196823749,0.05762957593330917,0.12930547713156407,0.14699577387150117,0.11563786008230453,0.626145605134839,0.9010437654969676,0.49612606040066143,0.888687482602631,0.6066668803882924,0.5179358862871024,0.745403732746573,0.5039908438163021,0.5478975161353413,0.1907475695608448,0.463375796178344,0.33407079646017696,0.3665480427046263,0.4721549636803874,0.5006039934626589,0.2624105578094289,0.38969391222397576,0.8863823425308466,0.6253395144745237,0.7169883891439699,0.8798235417590548,0.9026108121482574,0.659625317058304,0.43612341484133244,2011-03,411347.55000000034
39,0.2247379318044893,0.6409083571335481,0.44418676914302946,0.48831516449149026,0.7298107010279731,0.5059190580065736,0.2588509933660563,0.4429986157158927,0.02065592766545965,0.6233224170037887,0.1031871025427466,0.385242829274111,0.42315919719816275,0.35943830590476056,0.40174025759905874,0.9326241134751774,0.44181588348309797,0.110475352112676,0.5159574468085113,0.6698113207547169,0.8691099476439792,0.7637707948243992,0.4981840446404966,0.8252894242803505,0.9074074074074074,0.6817378144382111,0.4000783559497098,0.26753926863411953,0.6536800671020765,0.14238042269187984,0.21211847737287015,0.6545622272897527,0.36231779676897125,1.0,1.0,0.3268833568866182,0.483301213638744,0.6744646377307333,0.10964123419301924,0.5791721587731834,0.7817969929673398,0.2926496073769165,0.0681406306632838,0.007528703180877089,0.17076009064739386,0.21934156378600828,0.647619517432467,0.7674703062950192,0.34013569647911346,0.5421540811180435,0.47741842138249324,0.2951739031062338,0.7429125040172887,0.45635498362788063,0.5225112458439273,0.21589004358028832,0.4824840764331211,0.39823008849557523,0.3784104389086596,0.5205811138014529,0.5230583386626875,0.25251019084228166,0.35755783322105494,0.7904387537955156,0.6313334282655358,0.6791028630495926,0.7670401459420899,0.772059250065485,0.4443533819941552,0.5668800436866694,2011-04,230728.02
40,0.25008892321931375,0.6522529101924857,0.42544687523503644,0.4765839360674362,0.6707530260557686,0.5031935445455495,0.26893609700369536,0.46550153987983833,0.07704574481990534,0.3063849825552773,0.08118579502972234,0.39457094908294765,0.3983233018056751,0.3091485734449466,0.4278213805512996,0.7375886524822695,0.5178814205895738,0.11443661971830998,0.5159574468085113,0.7735849056603773,0.8900523560209426,0.7574861367837338,0.5236074196735454,0.8169586983729662,0.8796296296296297,0.6766720597349796,0.4265412971471311,0.30557964632567797,0.6631467155621362,0.17436040044493878,0.5555142040290452,0.6132962569722312,0.35629182580496044,0.6842903620026113,0.9698481236525421,0.3638438960756605,0.3948431972981319,0.9999999999999999,0.5453851097920844,0.8391463570115871,0.7493751368427257,0.33613484932547766,0.10003624501631025,0.039149256540560895,0.20034299013903348,0.2024691358024691,0.6667690916307725,0.7469545266805699,0.43735891032748936,0.5726927826590953,0.46900200125192115,0.4658856409274557,0.7320450041676948,0.43849188594284794,0.5256796401329943,0.2577941669460275,0.49840764331210197,0.42035398230088494,0.3843416370106762,0.5690072639225181,0.5679670290627443,0.43446876906244253,0.3774115674729792,0.7668618347816695,0.6659309420966304,0.6515781629366091,0.7403830574375727,0.7620326764398653,0.40772790302033624,0.5853406953461562,2011-05,200476.80000000016
41,0.25972915289093024,0.6666382178841186,0.44163167482537435,0.4909371469929429,0.6874922871443778,0.5237099202298567,0.29582970670406583,0.49963376091275524,0.021104200904097148,0.28575097925897386,0.0785473927064809,0.4063993457537882,0.40017406622905405,0.3215626421559663,0.45091774283870656,0.8191489361702129,0.4933039833780949,0.12059859154929597,0.5296352583586632,0.7264150943396226,0.8952879581151834,0.7153419593345656,0.5093998302325258,0.8222387359198999,0.8981481481481481,0.6616558731691686,0.6019161591338106,0.4017063215515946,0.8226493028130506,0.34021929127602096,0.8517588339042588,0.7094274668451899,0.4338153240278854,0.5940717616466279,0.9450812094783081,0.4994564626589847,0.475399064741925,0.7451518636788207,0.8068839349557265,0.6974969908407735,0.8284829457358966,0.49156937337061685,0.13120695904313157,0.11989459815546774,0.054327188093342305,0.2921810699588477,0.725928869661676,0.7470122810438886,0.5076147606977106,0.5546515796473679,0.5372056672104601,0.5812891012947782,0.6997728272624413,0.478753865499443,0.5849794641110894,0.32484076433121023,0.5159235668789809,0.4247787610619469,0.3784104389086596,0.6077481840193706,0.6047921551907909,0.3655292944354612,0.43414430275139204,0.7702313289951377,0.7208782283541393,0.6592225774658045,0.6025540788913537,0.6677020139351721,0.2231410297214429,0.6044232752866938,2011-06,166855.30000000008
42,0.2599561644699824,0.5646128657640146,0.3630409132082768,0.36477960620036365,0.6423835762096481,0.4323795133265571,0.22187228002804904,0.40972108901665516,0.022666612743515557,0.24563881932404374,0.09160605251446766,0.42828422227333496,0.4231120105698043,0.32558446030686516,0.45754959677304763,0.7021276595744679,0.5452763116361058,0.12896126760563398,0.5459726443769002,0.7547169811320754,0.8952879581151834,0.7049907578558225,0.7107273562194734,0.8153551314142679,0.8611111111111112,0.644538892659293,0.5711792570431313,0.2723820357417797,0.9307102746552329,0.2998569839504211,0.4105086405867402,0.5474424123645664,0.5136043092255818,0.49565400934675996,0.9608392336050573,0.35645178823785195,0.2647755878493113,0.8105621537858614,0.24040800189916678,0.8724770793936674,0.6585863975018189,0.525604312999813,0.08372598767669445,0.09185017880670054,0.07466160347889997,0.2576131687242798,0.6119079343165846,0.6160867851028237,0.4553227075717921,0.5733532225219556,0.45715785149662724,0.36150961732491627,0.5210166027532243,0.4383647857884956,0.5071777821239977,0.2745558162923232,0.5143312101910829,0.4646017699115044,0.3665480427046263,0.62953995157385,0.5607816385987352,0.7404603065482818,0.37328548578248166,0.7382142167421879,0.6665216313571611,0.6318901896680209,0.6260323815236728,0.6387728569534119,0.2473438161518675,0.4823281354286755,2011-07,123457.88
43,0.2476257169753051,0.5920674040438376,0.3794054246981817,0.3625340467638667,0.6593099086667751,0.4265116233878976,0.13110634728930126,0.3118542673771514,0.016563253093793584,0.3004131081572808,0.04657317072310707,0.451451182839667,0.4205115030514017,0.3403240412045041,0.4628141460599742,0.6985815602836878,0.5671086058917304,0.13688380281690193,0.5436930091185417,0.7264150943396226,0.87434554973822,0.6883548983364141,0.6938341009977318,0.8179364831038799,0.8518518518518519,0.66071368107092,0.6291626598283292,0.31710889202075637,1.0,0.3646909264261878,0.5951575431056525,0.6268275610740194,0.5943553455851291,0.5325113824748784,0.8747191761093029,0.4031416458310686,0.4013764925456292,0.7961044223615539,0.5041220081777602,0.8565015677890684,0.5942115123516613,0.5583669836124333,0.0449438202247191,0.11932994541690192,0.05971703313529736,0.22551440329218103,0.7197417594501433,0.6274466972853816,0.3950344456715126,0.5251748588870323,0.42277921597886725,0.4264388280209799,0.4888774855711034,0.4475983778209862,0.542382163113632,0.35836406302380164,0.5366242038216561,0.4867256637168141,0.40213523131672596,0.6537530266343825,0.5904213742627726,0.3608574831282255,0.4844517165565392,0.7946594277782509,0.7788765301225151,0.7163874131589703,0.6330248753392105,0.7525021598495261,0.331356381227244,0.33163946362478014,2011-08,163485.36
44,0.24531395781432153,0.5908710948744451,0.43994950152041223,0.35763662322656753,0.6815131285585698,0.4680441767300956,0.17480846305240183,0.3583513342961666,0.049950937312696286,0.33097883088251034,0.056058598355171185,0.4504417013809028,0.4306880859006359,0.3618573487460517,0.44902455178844036,0.6950354609929079,0.5335856077566666,0.13908450704225395,0.5531914893617023,0.7075471698113207,0.8691099476439792,0.6798521256931609,0.6486787359280854,0.8221214017521903,0.8888888888888888,0.6867255438583086,0.6846173024183495,0.3135672189858256,0.9125730915240008,0.45304306372159536,0.6224785721848277,0.6055586997020392,0.6375683233240295,0.6069048751554567,0.7979497795575685,0.4616806174584195,0.4076534971038258,0.8576841844207708,0.4800392646183568,0.7400654879869913,0.5145217962228044,0.5741559036375603,0.09496194273287423,0.23075475249388291,0.06088074967844673,0.3004115226337449,0.6879518325017241,0.6518863175208507,0.39910319544234546,0.510866505787128,0.41311866014169873,0.4636523570041269,0.493197599944002,0.4593069098183511,0.542812438881283,0.3499832383506537,0.5461783439490446,0.497787610619469,0.3784104389086596,0.6634382566585957,0.6092830242307965,0.3116945361593354,0.4529893077062419,0.7854229230173408,0.7241164712645496,0.6948003557777831,0.6921917171647272,0.7322683761005344,0.28988490497871444,0.613236454098659,2011-09,136887.57000000007
45,0.20538419068261682,0.5174847057926186,0.38601092029003325,0.047343517238881194,0.5951510984877126,0.49104012359885574,0.17144676183985608,0.3540360432025058,0.07573108480640123,0.40159249983946577,0.04686877946213508,0.4790990484465909,0.44582975064488384,0.3657388709149427,0.4454940063163222,0.6489361702127658,0.5132475992516888,0.1439260563380289,0.5554711246200608,0.7830188679245282,0.8586387434554974,0.6654343807763401,0.4982953675744124,0.8209871714643304,0.8888888888888888,0.6933518042242603,0.6114969548028636,0.25539080052606994,0.7380934489830844,0.3311616081360242,0.30277224195391417,0.5370925193221884,0.691587602722944,0.4330617567633332,0.7760033714275183,0.22073051418632458,0.18918367456658755,0.7063325300139791,0.24521855529892062,0.7272706285723963,0.6433981012791349,0.8789065947246484,0.049655672345052554,0.2153209109730849,0.0929748269737245,0.25144032921810694,0.6691773912300857,0.6203383228576805,0.42384035040467927,0.4613528261467979,0.45746311905115333,0.54706914735,0.4603556208173251,0.4291968681317542,0.5268531194993155,0.3499832383506537,0.5461783439490446,0.5088495575221239,0.4258600237247924,0.6900726392251817,0.612875719462801,0.1286466755100263,0.46189856587582456,0.7800876231931037,0.6959848952317664,0.6939349503593837,0.7486340867050403,0.8441104713286014,0.3203094265480031,0.5415933499180876,2011-10,128117.79
46,0.2168427070977068,0.5135881987038404,0.3137391006949528,0.04283288893519899,0.5559659890046538,0.5054200363757486,0.18489356669004042,0.36996665440008636,0.0849295855766452,0.3435861212782808,0.044621478130453696,0.4757383696661477,0.4099679130927161,0.31572547902575065,0.46691037474380837,0.6524822695035459,0.4751126858442797,0.139524647887324,0.5573708206686936,0.7264150943396226,0.87434554973822,0.7260628465804067,0.5143397854250451,0.8181711514392991,0.8796296296296297,0.6917294672050911,0.7430281012928732,0.3509573545339896,0.8804880605636239,0.43302081678054977,0.6529532866461981,0.7329805825187322,0.8055270225752862,0.5762036206976316,0.7405586485564241,0.4267855201652354,0.5918094204718369,0.8846597710008826,0.5414129775761893,1.0,0.6203385639685152,0.8940442356713216,0.07575208408843784,0.08620365142104272,0.09193360690880137,0.2917695473251029,0.6442210117706454,0.5833193405705176,0.3863307107694413,0.4300428160336189,0.46033635073719226,0.4828715836567488,0.4483558695361409,0.45183914606443487,0.46184236260512423,0.32484076433121023,0.4824840764331211,0.4800884955752212,0.40213523131672596,0.6440677966101696,0.5679670290627443,0.4181537389014224,0.4085614123157324,0.8224667139985109,0.6223016839917936,0.6863626529483882,0.695538445787858,0.8300928387473976,0.34146959711813785,0.47195255142285064,2011-11,336504.38
47,0.2580401573700133,0.5404686652237736,0.3211927568273083,0.0492893957086884,0.5575521415450782,0.4501683023951626,0.1949786703276799,0.38358479565392845,0.08339859427048069,0.4235107771998545,0.05863497465227435,0.4989223678942305,0.42639934567875315,0.34954106208309765,0.47416760710316197,0.6914893617021276,0.45484143868189764,0.15360915492957794,0.554331306990882,0.7452830188679245,0.8900523560209426,0.6887245841035121,0.5935460529062242,0.8209089486858573,0.9166666666666666,0.6867064055813081,0.7282473198703565,0.28139997110420173,0.8590798047338645,0.468973462577467,0.5318890060305657,0.5883549580089497,0.7959456555734097,0.5288497572577231,0.7512037854250591,0.39357538862919883,0.33664623687603235,0.6880701860839707,0.3591090771291078,0.8420510705911659,0.5446590060952229,0.7804116021364134,0.05255527364987314,0.05872388481084134,0.10099834629754392,0.019753086419753096,0.6641118046520377,0.579537129924149,0.4516462701416506,0.4580247755120793,0.49379278181946584,0.5291300013774904,0.47232452867789276,0.4508525272245665,0.46399374144337957,0.3416024136775059,0.46178343949044587,0.47566371681415925,0.3914590747330961,0.6416464891041163,0.5230583386626875,0.5280260265881738,0.38090896928466655,0.8102331844630364,0.646506758645423,0.6003750090146398,0.707504414636807,0.7881701028199772,0.387291301307632,0.5944572538074147,2011-12,141409.07999999993
48,0.23368574473199022,0.38029396217275657,0.23974801292013304,0.3503967132035988,0.5546453822059605,0.42638107533440817,0.18825526790258795,0.38496226995963845,0.20207708004058622,0.34998608703097245,0.05259753784082116,0.5246875718776356,0.45129291361701185,0.385847961669437,0.4872067472646804,0.7092198581560283,0.4547137576141834,0.16945422535211296,0.5809270516717326,0.7358490566037735,0.848167539267016,0.6783733826247691,0.5808134923395905,0.8268538798498123,0.8981481481481481,0.6878208421725152,0.8621647611924351,0.34302774978676165,0.8267982270163516,0.5424280947084061,0.5825012672119989,0.6977231222265549,0.7437242604390842,0.5076312521148086,0.7678904864377709,0.4571692575279922,0.4124094203293616,0.7105158258876458,0.4062527379408335,0.7582556686399379,0.731710715363313,0.7899427581733687,0.08771293947082276,0.08262751741012611,0.1172903779016353,0.5761316872427984,0.5889589391448412,0.4699806195509481,0.47796547000434975,0.48875839710237046,0.5009707310151394,0.48921542615264096,0.44510279606761666,0.43722201074793254,0.4714648934089576,0.3751257123700973,0.6894904458598726,0.497787610619469,0.3665480427046263,0.6053268765133173,0.42189440773111625,0.36809515971301043,0.34388670975472024,0.8571492985283394,0.6571365283293513,0.6120099040842328,0.6181618461920864,0.6324667573146339,0.3566768838391088,0.3967940355560948,2012-01,102128.6
49,0.23307166990883976,0.3911083781977389,0.24700295783158754,0.35514137413231506,0.5190815712116512,0.4387156144426907,0.19834037154022655,0.39776023675735495,0.12366621234420094,0.30381643442710676,0.041887914148129174,0.5343905202450014,0.45773126690854227,0.35212165787336813,0.505712263386652,0.7234042553191489,0.20685559709362844,0.179137323943662,0.5725683890577509,0.7641509433962264,0.87434554973822,0.722735674676525,0.4503151830566494,0.82325563204005,0.962962962962963,0.7166062829491207,0.8116964063112155,0.2693829824511516,0.8296774196930689,0.5181948196408708,0.4472794055286122,0.5866284669816919,0.8647645287703376,0.4422504584556771,0.7448979415763872,0.3168822698119361,0.2605907745561332,0.665006848118032,0.20647392645316331,0.6777277865259995,0.8465466085766205,0.9757340391685478,0.041319318593693366,0.02013928100884621,0.1556317755864519,0.18395061728395062,0.6919454620349557,0.5022374751840071,0.4443530957897266,0.4887461031410706,0.5193730673874166,0.5058533168927447,0.45076573983189794,0.4339708578857353,0.5733620183845101,0.3751257123700973,0.7213375796178344,0.5088495575221239,0.3902728351126928,0.62953995157385,0.4438778369928232,0.1632374442045334,0.31082122641118515,0.9493272152599467,0.51744642923068,0.6736940791845958,0.6253289113909182,0.618803371949084,0.34776638395192405,0.5409410836721074,2012-02,123669.51
50,0.2153367354899367,0.3690238025400516,0.24183858571929928,0.3132120617640539,0.48980503665361175,0.5134034887508547,0.2117871763904109,0.41206962080661524,0.12191770828491277,0.2668721505169203,0.03438925372715523,0.5145757196282381,0.4106023110961976,0.3383641488497857,0.5057037354990377,0.7269503546099292,0.43318823172778564,0.195862676056338,0.5843465045592708,0.7264150943396226,0.8795811518324608,0.787060998151571,0.3721803988144108,0.8223951814768461,0.8333333333333334,0.7304579789685093,0.7637211952843965,0.2693281794419421,0.8100726369930435,0.674916573971079,0.6872881852480202,0.34274023730689496,0.8506496955885374,0.5314244635838952,0.7653697993882794,0.28997717143167745,0.3371706408716203,0.6392756596220814,0.7239092292618826,0.6688080617936262,0.4287060985945913,1.0,0.02573396158028271,0.09599096555618294,0.13205120352789854,0.0,0.7518651212504923,0.5854342706111831,0.5842329783460251,0.5311102879581766,0.6274836615940831,0.6377953336255168,0.5195379462294536,0.4563992799756509,0.65624877762566,0.5343613811599062,0.800955414012739,0.5641592920353983,0.4258600237247924,0.665859564164649,0.4780223122290908,0.25432566155752867,0.45478773470419487,0.9465475040861309,0.6397797572900019,0.7930238707661244,0.9053069969793148,0.989370087529662,0.437053849108904,0.6637946726533583,2012-03,76258.4
51,0.2913737409265651,0.3625037717957591,0.26815697042586706,0.24255932939876068,0.5797094675569459,0.600458484911101,0.21851057881550284,0.41923691257152473,0.13625320872327684,0.20372867569939423,0.034441759649789655,0.5463296617172255,0.42796174737327775,0.34545972442467976,0.513955888080003,0.7517730496453898,0.46599809354641064,0.20378521126760596,0.5889057750759878,0.6886792452830188,0.8795811518324608,0.7826247689463957,0.2439781250434856,0.8162155819774719,0.8611111111111112,0.7254363895198797,0.7509705452861773,0.2823522471093319,0.8493355823887929,0.37239790243127285,0.13906757647120255,0.7684693235040534,0.90241331687516,0.53913335686746,0.42651963936560444,0.4249918469398848,0.49161276434590595,0.6496339140348792,0.20893508484138762,0.7933151699101969,0.577586623788515,0.9000426795571825,0.011598405219282348,0.010540184453227935,0.1503644270227231,0.22263374485596704,0.6202921877867794,0.5670141586200694,0.3421602582999478,0.5321657850659924,0.6996680191429008,0.5800177882140447,0.7007456928919341,0.394110750937962,0.610952474085664,0.44116661079450226,0.785031847133758,0.5420353982300885,0.40806642941874266,0.6900726392251817,0.515440915227741,0.16723147977807692,0.4027008371742793,0.8856914794958811,0.6301916048288847,0.7217721579845671,0.7199206607401918,0.754591220021587,0.3382156779959664,0.6885807900006067,2012-04,202794.52
52,0.28562504540283085,0.3715286833003759,0.31450097612329575,0.2425418601600975,0.564728627987582,0.6745683222005554,0.2151488776029553,0.4096242784616657,0.09051895916544916,0.2268027997174597,0.011984038267671623,0.5544992205269748,0.40454669379023933,0.27796035150520604,0.5206047977895718,0.7198581560283688,0.5230840485663734,0.20862676056338092,0.5873860182370825,0.7264150943396226,0.8795811518324608,0.7323475046210721,0.20388795346701372,0.8169195869837297,0.8981481481481481,0.7342944674185556,0.7557075186095381,0.2893436471421782,0.8090518487758771,0.43460988399809314,0.578801251935612,0.8179761495662792,1.0,0.6744752532425892,0.4202532531671023,0.5084791825198391,0.42497156034990613,0.6942474620774612,0.5333205009088267,0.7819205094977866,0.7847294800249284,0.9164930913390381,0.20913374411018484,0.03971390927912666,0.17118882832118573,0.331275720164609,0.6674943896970282,0.5674990150734279,0.4833976338349012,0.5554046683756394,0.7185495563177933,0.5042844636446047,0.7260130493173175,0.40329758829612494,0.5857617836886369,0.5202815957090178,0.8168789808917197,0.5530973451327434,0.3902728351126928,0.7021791767554479,0.5247955659774035,0.32050562069733446,0.48609741341444224,0.9157315753461048,0.7409062860940143,0.6719151902689968,0.7749497049544358,0.7676077251962352,0.40370898549773204,0.6125083429403555,2012-05,133360.46
